Level_0,Index,States(US),Date,Humidity level,Sun rise,TemperatureC,Windspeed in Kmph,Year
13352,13352,Colorado,2020-02-06,93,5,19,18.099999999999454,2019
13353,13353,Connecticut,2020-02-06,93,5,19,18.099999999999454,2019
13354,13354,Delaware,2020-02-06,93,5,19,18.099999999999454,2019
13355,13355,Diamond Princess,2020-02-06,93,5,19,18.099999999999454,2019
13356,13356,District of Columbia,2020-02-06,93,5,19,18.099999999999454,2019
13357,13357,Florida,2020-02-06,93,5,19,18.099999999999454,2019
13358,13358,Georgia,2020-02-06,93,5,19,18.099999999999454,2019
13359,13359,Grand Princess,2020-02-06,93,5,19,18.099999999999454,2019
13360,13360,Guam,2020-02-06,93,5,19,18.099999999999454,2019
13361,13361,Hawaii,2020-02-06,93,5,19,18.099999999999454,2019
13362,13362,Idaho,2020-02-06,93,5,19,18.099999999999454,2019
13363,13363,Illinois,2020-02-06,93,5,19,18.099999999999454,2019
13364,13364,Indiana,2020-02-06,93,5,19,18.099999999999454,2019
13365,13365,Iowa,2020-02-06,93,5,19,18.099999999999454,2019
13366,13366,Kansas,2020-02-06,93,5,19,18.099999999999454,2019
13367,13367,Kentucky,2020-02-06,93,5,19,18.099999999999454,2019
13368,13368,Louisiana,2020-02-06,93,5,19,18.099999999999454,2019
13369,13369,Maine,2020-02-06,93,5,19,18.099999999999454,2019
13370,13370,Maryland,2020-02-06,93,5,19,18.099999999999454,2019
13371,13371,Massachusetts,2020-02-06,93,5,19,18.099999999999454,2019
13372,13372,Michigan,2020-02-06,93,5,19,18.099999999999454,2019
13373,13373,Minnesota,2020-02-06,93,5,19,18.099999999999454,2019
13374,13374,Mississippi,2020-02-06,93,5,19,18.099999999999454,2019
13375,13375,Missouri,2020-02-06,93,5,19,18.099999999999454,2019
13376,13376,Montana,2020-02-06,93,5,19,18.099999999999454,2019
13377,13377,Nebraska,2020-02-06,93,5,19,18.099999999999454,2019
13378,13378,Nevada,2020-02-06,93,5,19,18.099999999999454,2019
13379,13379,New Hampshire,2020-02-06,93,5,19,18.099999999999454,2019
13380,13380,New Jersey,2020-02-06,93,5,19,18.099999999999454,2019
13381,13381,New Mexico,2020-02-06,93,5,19,18.099999999999454,2019
13382,13382,New York,2020-02-06,93,5,19,18.099999999999454,2019
13383,13383,North Carolina,2020-02-06,93,5,19,18.099999999999454,2019
13384,13384,North Dakota,2020-02-06,93,5,19,18.099999999999454,2019
13385,13385,Ohio,2020-02-06,93,5,19,18.099999999999454,2019
13386,13386,Oklahoma,2020-02-06,93,5,19,18.099999999999454,2019
13387,13387,Oregon,2020-02-06,93,5,19,18.099999999999454,2019
13388,13388,Pennsylvania,2020-02-06,93,5,19,18.099999999999454,2019
13389,13389,Puerto Rico,2020-02-06,93,5,19,18.099999999999454,2019
13390,13390,Rhode Island,2020-02-06,93,5,19,18.099999999999454,2019
13391,13391,South Carolina,2020-02-06,93,5,19,18.099999999999454,2019
13392,13392,South Dakota,2020-02-06,93,5,19,18.099999999999454,2019
13393,13393,Tennessee,2020-02-06,93,5,19,18.099999999999454,2019
13394,13394,Texas,2020-02-06,93,5,19,18.099999999999454,2019
13395,13395,US,2020-02-06,93,5,19,18.099999999999454,2019
13396,13396,United States Virgin Islands,2020-02-06,93,5,19,18.099999999999454,2019
13397,13397,Utah,2020-02-06,93,5,19,18.099999999999454,2019
13398,13398,Vermont,2020-02-06,93,5,19,18.099999999999454,2019
13399,13399,Virgin Islands,2020-02-06,93,5,19,18.099999999999454,2019
13400,13400,Virginia,2020-02-06,93,5,19,18.099999999999454,2019
13401,13401,Washington,2020-02-06,93,5,19,18.099999999999454,2019
13402,13402,West Virginia,2020-02-06,93,5,19,18.099999999999454,2019
13403,13403,Wisconsin,2020-02-06,93,5,19,18.099999999999454,2019
13404,13404,Wyoming,2020-02-06,93,5,19,18.099999999999454,2019
13405,13405,Alabama,2020-02-07,65,8,9,18.099999999999454,2019
13406,13406,Alaska,2020-02-07,65,8,9,18.099999999999454,2019
13407,13407,Arizona,2020-02-07,65,8,9,18.099999999999454,2019
13408,13408,Arkansas,2020-02-07,65,8,9,18.099999999999454,2019
13409,13409,California,2020-02-07,65,8,9,18.099999999999454,2019
13410,13410,Colorado,2020-02-07,65,8,9,18.099999999999454,2019
13411,13411,Connecticut,2020-02-07,65,8,9,18.099999999999454,2019
13412,13412,Delaware,2020-02-07,65,8,9,18.099999999999454,2019
13413,13413,Diamond Princess,2020-02-07,65,8,9,18.099999999999454,2019
13414,13414,District of Columbia,2020-02-07,65,8,9,18.099999999999454,2019
13415,13415,Florida,2020-02-07,65,8,9,18.099999999999454,2019
13416,13416,Georgia,2020-02-07,65,8,9,18.099999999999454,2019
13417,13417,Grand Princess,2020-02-07,65,8,9,18.099999999999454,2019
13418,13418,Guam,2020-02-07,65,8,9,18.099999999999454,2019
13419,13419,Hawaii,2020-02-07,65,8,9,18.099999999999454,2019
13420,13420,Idaho,2020-02-07,65,8,9,18.099999999999454,2019
13421,13421,Illinois,2020-02-07,65,8,9,18.099999999999454,2019
13422,13422,Indiana,2020-02-07,65,8,9,18.099999999999454,2019
13423,13423,Iowa,2020-02-07,65,8,9,18.099999999999454,2019
13424,13424,Kansas,2020-02-07,65,8,9,18.099999999999454,2019
13425,13425,Kentucky,2020-02-07,65,8,9,18.099999999999454,2019
13426,13426,Louisiana,2020-02-07,65,8,9,18.099999999999454,2019
13427,13427,Maine,2020-02-07,65,8,9,18.099999999999454,2019
13428,13428,Maryland,2020-02-07,65,8,9,18.099999999999454,2019
13429,13429,Massachusetts,2020-02-07,65,8,9,18.099999999999454,2019
13430,13430,Michigan,2020-02-07,65,8,9,18.099999999999454,2019
13431,13431,Minnesota,2020-02-07,65,8,9,18.099999999999454,2019
13432,13432,Mississippi,2020-02-07,65,8,9,18.099999999999454,2019
13433,13433,Missouri,2020-02-07,65,8,9,18.099999999999454,2019
13434,13434,Montana,2020-02-07,65,8,9,18.099999999999454,2019
13435,13435,Nebraska,2020-02-07,65,8,9,18.099999999999454,2019
13436,13436,Nevada,2020-02-07,65,8,9,18.099999999999454,2019
13437,13437,New Hampshire,2020-02-07,65,8,9,18.099999999999454,2019
13438,13438,New Jersey,2020-02-07,65,8,9,18.099999999999454,2019
13439,13439,New Mexico,2020-02-07,65,8,9,18.099999999999454,2019
13440,13440,New York,2020-02-07,65,8,9,18.099999999999454,2019
13441,13441,North Carolina,2020-02-07,65,8,9,18.099999999999454,2019
13442,13442,North Dakota,2020-02-07,65,8,9,18.099999999999454,2019
13443,13443,Ohio,2020-02-07,65,8,9,18.099999999999454,2019
13444,13444,Oklahoma,2020-02-07,65,8,9,18.099999999999454,2019
13445,13445,Oregon,2020-02-07,65,8,9,18.099999999999454,2019
13446,13446,Pennsylvania,2020-02-07,65,8,9,18.099999999999454,2019
13447,13447,Puerto Rico,2020-02-07,65,8,9,18.099999999999454,2019
13448,13448,Rhode Island,2020-02-07,65,8,9,18.099999999999454,2019
13449,13449,South Carolina,2020-02-07,65,8,9,18.099999999999454,2019
13450,13450,South Dakota,2020-02-07,65,8,9,18.099999999999454,2019
13451,13451,Tennessee,2020-02-07,65,8,9,18.099999999999454,2019
13452,13452,Texas,2020-02-07,65,8,9,18.099999999999454,2019
13453,13453,US,2020-02-07,65,8,9,18.099999999999454,2019
13454,13454,United States Virgin Islands,2020-02-07,65,8,9,18.099999999999454,2019
13455,13455,Utah,2020-02-07,65,8,9,18.099999999999454,2019
13456,13456,Vermont,2020-02-07,65,8,9,18.099999999999454,2019
13457,13457,Virgin Islands,2020-02-07,65,8,9,18.099999999999454,2019
13458,13458,Virginia,2020-02-07,65,8,9,18.099999999999454,2019
13459,13459,Washington,2020-02-07,65,8,9,18.099999999999454,2019
13460,13460,West Virginia,2020-02-07,65,8,9,18.099999999999454,2019
13461,13461,Wisconsin,2020-02-07,65,8,9,18.099999999999454,2019
13462,13462,Wyoming,2020-02-07,65,8,9,18.099999999999454,2019
13463,13463,Alabama,2020-02-08,68,8,7,9.0,2019
13464,13464,Alaska,2020-02-08,68,8,7,9.0,2019
13465,13465,Arizona,2020-02-08,68,8,7,9.0,2019
13466,13466,Arkansas,2020-02-08,68,8,7,9.0,2019
13467,13467,California,2020-02-08,68,8,7,9.0,2019
13468,13468,Colorado,2020-02-08,68,8,7,9.0,2019
13469,13469,Connecticut,2020-02-08,68,8,7,9.0,2019
13470,13470,Delaware,2020-02-08,68,8,7,9.0,2019
13471,13471,Diamond Princess,2020-02-08,68,8,7,9.0,2019
13472,13472,District of Columbia,2020-02-08,68,8,7,9.0,2019
13473,13473,Florida,2020-02-08,68,8,7,9.0,2019
13474,13474,Georgia,2020-02-08,68,8,7,9.0,2019
13475,13475,Grand Princess,2020-02-08,68,8,7,9.0,2019
13476,13476,Guam,2020-02-08,68,8,7,9.0,2019
13477,13477,Hawaii,2020-02-08,68,8,7,9.0,2019
13478,13478,Idaho,2020-02-08,68,8,7,9.0,2019
13479,13479,Illinois,2020-02-08,68,8,7,9.0,2019
13480,13480,Indiana,2020-02-08,68,8,7,9.0,2019
13481,13481,Iowa,2020-02-08,68,8,7,9.0,2019
13482,13482,Kansas,2020-02-08,68,8,7,9.0,2019
13483,13483,Kentucky,2020-02-08,68,8,7,9.0,2019
13484,13484,Louisiana,2020-02-08,68,8,7,9.0,2019
13485,13485,Maine,2020-02-08,68,8,7,9.0,2019
13486,13486,Maryland,2020-02-08,68,8,7,9.0,2019
13487,13487,Massachusetts,2020-02-08,68,8,7,9.0,2019
13488,13488,Michigan,2020-02-08,68,8,7,9.0,2019
13489,13489,Minnesota,2020-02-08,68,8,7,9.0,2019
13490,13490,Mississippi,2020-02-08,68,8,7,9.0,2019
13491,13491,Missouri,2020-02-08,68,8,7,9.0,2019
13492,13492,Montana,2020-02-08,68,8,7,9.0,2019
13493,13493,Nebraska,2020-02-08,68,8,7,9.0,2019
13494,13494,Nevada,2020-02-08,68,8,7,9.0,2019
13495,13495,New Hampshire,2020-02-08,68,8,7,9.0,2019
13496,13496,New Jersey,2020-02-08,68,8,7,9.0,2019
13497,13497,New Mexico,2020-02-08,68,8,7,9.0,2019
13498,13498,New York,2020-02-08,68,8,7,9.0,2019
13499,13499,North Carolina,2020-02-08,68,8,7,9.0,2019
13500,13500,North Dakota,2020-02-08,68,8,7,9.0,2019
13501,13501,Ohio,2020-02-08,68,8,7,9.0,2019
13502,13502,Oklahoma,2020-02-08,68,8,7,9.0,2019
13503,13503,Oregon,2020-02-08,68,8,7,9.0,2019
13504,13504,Pennsylvania,2020-02-08,68,8,7,9.0,2019
13505,13505,Puerto Rico,2020-02-08,68,8,7,9.0,2019
13506,13506,Rhode Island,2020-02-08,68,8,7,9.0,2019
13507,13507,South Carolina,2020-02-08,68,8,7,9.0,2019
13508,13508,South Dakota,2020-02-08,68,8,7,9.0,2019
13509,13509,Tennessee,2020-02-08,68,8,7,9.0,2019
13510,13510,Texas,2020-02-08,68,8,7,9.0,2019
13511,13511,US,2020-02-08,68,8,7,9.0,2019
13512,13512,United States Virgin Islands,2020-02-08,68,8,7,9.0,2019
13513,13513,Utah,2020-02-08,68,8,7,9.0,2019
13514,13514,Vermont,2020-02-08,68,8,7,9.0,2019
13515,13515,Virgin Islands,2020-02-08,68,8,7,9.0,2019
13516,13516,Virginia,2020-02-08,68,8,7,9.0,2019
13517,13517,Washington,2020-02-08,68,8,7,9.0,2019
13518,13518,West Virginia,2020-02-08,68,8,7,9.0,2019
13519,13519,Wisconsin,2020-02-08,68,8,7,9.0,2019
13520,13520,Wyoming,2020-02-08,68,8,7,9.0,2019
13521,13521,Alabama,2020-02-09,74,10,11,7.0,2019
13522,13522,Alaska,2020-02-09,74,10,11,7.0,2019
13523,13523,Arizona,2020-02-09,74,10,11,7.0,2019
13524,13524,Arkansas,2020-02-09,74,10,11,7.0,2019
13525,13525,California,2020-02-09,74,10,11,7.0,2019
13526,13526,Colorado,2020-02-09,74,10,11,7.0,2019
13527,13527,Connecticut,2020-02-09,74,10,11,7.0,2019
13528,13528,Delaware,2020-02-09,74,10,11,7.0,2019
13529,13529,Diamond Princess,2020-02-09,74,10,11,7.0,2019
13530,13530,District of Columbia,2020-02-09,74,10,11,7.0,2019
13531,13531,Florida,2020-02-09,74,10,11,7.0,2019
13532,13532,Georgia,2020-02-09,74,10,11,7.0,2019
13533,13533,Grand Princess,2020-02-09,74,10,11,7.0,2019
13534,13534,Guam,2020-02-09,74,10,11,7.0,2019
13535,13535,Hawaii,2020-02-09,74,10,11,7.0,2019
13536,13536,Idaho,2020-02-09,74,10,11,7.0,2019
13537,13537,Illinois,2020-02-09,74,10,11,7.0,2019
13538,13538,Indiana,2020-02-09,74,10,11,7.0,2019
13539,13539,Iowa,2020-02-09,74,10,11,7.0,2019
13540,13540,Kansas,2020-02-09,74,10,11,7.0,2019
13541,13541,Kentucky,2020-02-09,74,10,11,7.0,2019
13542,13542,Louisiana,2020-02-09,74,10,11,7.0,2019
13543,13543,Maine,2020-02-09,74,10,11,7.0,2019
13544,13544,Maryland,2020-02-09,74,10,11,7.0,2019
13545,13545,Massachusetts,2020-02-09,74,10,11,7.0,2019
13546,13546,Michigan,2020-02-09,74,10,11,7.0,2019
13547,13547,Minnesota,2020-02-09,74,10,11,7.0,2019
13548,13548,Mississippi,2020-02-09,74,10,11,7.0,2019
13549,13549,Missouri,2020-02-09,74,10,11,7.0,2019
13550,13550,Montana,2020-02-09,74,10,11,7.0,2019
13551,13551,Nebraska,2020-02-09,74,10,11,7.0,2019
13552,13552,Nevada,2020-02-09,74,10,11,7.0,2019
13553,13553,New Hampshire,2020-02-09,74,10,11,7.0,2019
13554,13554,New Jersey,2020-02-09,74,10,11,7.0,2019
13555,13555,New Mexico,2020-02-09,74,10,11,7.0,2019
13556,13556,New York,2020-02-09,74,10,11,7.0,2019
13557,13557,North Carolina,2020-02-09,74,10,11,7.0,2019
13558,13558,North Dakota,2020-02-09,74,10,11,7.0,2019
13559,13559,Ohio,2020-02-09,74,10,11,7.0,2019
13560,13560,Oklahoma,2020-02-09,74,10,11,7.0,2019
13561,13561,Oregon,2020-02-09,74,10,11,7.0,2019
13562,13562,Pennsylvania,2020-02-09,74,10,11,7.0,2019
13563,13563,Puerto Rico,2020-02-09,74,10,11,7.0,2019
13564,13564,Rhode Island,2020-02-09,74,10,11,7.0,2019
13565,13565,South Carolina,2020-02-09,74,10,11,7.0,2019
13566,13566,South Dakota,2020-02-09,74,10,11,7.0,2019
13567,13567,Tennessee,2020-02-09,74,10,11,7.0,2019
13568,13568,Texas,2020-02-09,74,10,11,7.0,2019
13569,13569,US,2020-02-09,74,10,11,7.0,2019
13570,13570,United States Virgin Islands,2020-02-09,74,10,11,7.0,2019
13571,13571,Utah,2020-02-09,74,10,11,7.0,2019
13572,13572,Vermont,2020-02-09,74,10,11,7.0,2019
13573,13573,Virgin Islands,2020-02-09,74,10,11,7.0,2019
13574,13574,Virginia,2020-02-09,74,10,11,7.0,2019
13575,13575,Washington,2020-02-09,74,10,11,7.0,2019
13576,13576,West Virginia,2020-02-09,74,10,11,7.0,2019
13577,13577,Wisconsin,2020-02-09,74,10,11,7.0,2019
13578,13578,Wyoming,2020-02-09,74,10,11,7.0,2019
13579,13579,Alabama,2020-02-10,82,8,14,9.0,2019
13580,13580,Alaska,2020-02-10,82,8,14,9.0,2019
13581,13581,Arizona,2020-02-10,82,8,14,9.0,2019
13582,13582,Arkansas,2020-02-10,82,8,14,9.0,2019
13583,13583,California,2020-02-10,82,8,14,9.0,2019
13584,13584,Colorado,2020-02-10,82,8,14,9.0,2019
13585,13585,Connecticut,2020-02-10,82,8,14,9.0,2019
13586,13586,Delaware,2020-02-10,82,8,14,9.0,2019
13587,13587,Diamond Princess,2020-02-10,82,8,14,9.0,2019
13588,13588,District of Columbia,2020-02-10,82,8,14,9.0,2019
13589,13589,Florida,2020-02-10,82,8,14,9.0,2019
13590,13590,Georgia,2020-02-10,82,8,14,9.0,2019
13591,13591,Grand Princess,2020-02-10,82,8,14,9.0,2019
13592,13592,Guam,2020-02-10,82,8,14,9.0,2019
13593,13593,Hawaii,2020-02-10,82,8,14,9.0,2019
13594,13594,Idaho,2020-02-10,82,8,14,9.0,2019
13595,13595,Illinois,2020-02-10,82,8,14,9.0,2019
13596,13596,Indiana,2020-02-10,82,8,14,9.0,2019
13597,13597,Iowa,2020-02-10,82,8,14,9.0,2019
13598,13598,Kansas,2020-02-10,82,8,14,9.0,2019
13599,13599,Kentucky,2020-02-10,82,8,14,9.0,2019
13600,13600,Louisiana,2020-02-10,82,8,14,9.0,2019
13601,13601,Maine,2020-02-10,82,8,14,9.0,2019
13602,13602,Maryland,2020-02-10,82,8,14,9.0,2019
13603,13603,Massachusetts,2020-02-10,82,8,14,9.0,2019
13604,13604,Michigan,2020-02-10,82,8,14,9.0,2019
13605,13605,Minnesota,2020-02-10,82,8,14,9.0,2019
13606,13606,Mississippi,2020-02-10,82,8,14,9.0,2019
13607,13607,Missouri,2020-02-10,82,8,14,9.0,2019
13608,13608,Montana,2020-02-10,82,8,14,9.0,2019
13609,13609,Nebraska,2020-02-10,82,8,14,9.0,2019
13610,13610,Nevada,2020-02-10,82,8,14,9.0,2019
13611,13611,New Hampshire,2020-02-10,82,8,14,9.0,2019
13612,13612,New Jersey,2020-02-10,82,8,14,9.0,2019
13613,13613,New Mexico,2020-02-10,82,8,14,9.0,2019
13614,13614,New York,2020-02-10,82,8,14,9.0,2019
13615,13615,North Carolina,2020-02-10,82,8,14,9.0,2019
13616,13616,North Dakota,2020-02-10,82,8,14,9.0,2019
13617,13617,Ohio,2020-02-10,82,8,14,9.0,2019
13618,13618,Oklahoma,2020-02-10,82,8,14,9.0,2019
13619,13619,Oregon,2020-02-10,82,8,14,9.0,2019
13620,13620,Pennsylvania,2020-02-10,82,8,14,9.0,2019
13621,13621,Puerto Rico,2020-02-10,82,8,14,9.0,2019
13622,13622,Rhode Island,2020-02-10,82,8,14,9.0,2019
13623,13623,South Carolina,2020-02-10,82,8,14,9.0,2019
13624,13624,South Dakota,2020-02-10,82,8,14,9.0,2019
13625,13625,Tennessee,2020-02-10,82,8,14,9.0,2019
13626,13626,Texas,2020-02-10,82,8,14,9.0,2019
13627,13627,US,2020-02-10,82,8,14,9.0,2019
13628,13628,United States Virgin Islands,2020-02-10,82,8,14,9.0,2019
13629,13629,Utah,2020-02-10,82,8,14,9.0,2019
13630,13630,Vermont,2020-02-10,82,8,14,9.0,2019
13631,13631,Virgin Islands,2020-02-10,82,8,14,9.0,2019
13632,13632,Virginia,2020-02-10,82,8,14,9.0,2019
13633,13633,Washington,2020-02-10,82,8,14,9.0,2019
13634,13634,West Virginia,2020-02-10,82,8,14,9.0,2019
13635,13635,Wisconsin,2020-02-10,82,8,14,9.0,2019
13636,13636,Wyoming,2020-02-10,82,8,14,9.0,2019
13637,13637,Alabama,2020-02-11,92,5,19,18.0,2019
13638,13638,Alaska,2020-02-11,92,5,19,18.0,2019
13639,13639,Arizona,2020-02-11,92,5,19,18.0,2019
13640,13640,Arkansas,2020-02-11,92,5,19,18.0,2019
13641,13641,California,2020-02-11,92,5,19,18.0,2019
13642,13642,Colorado,2020-02-11,92,5,19,18.0,2019
13643,13643,Connecticut,2020-02-11,92,5,19,18.0,2019
13644,13644,Delaware,2020-02-11,92,5,19,18.0,2019
13645,13645,Diamond Princess,2020-02-11,92,5,19,18.0,2019
13646,13646,District of Columbia,2020-02-11,92,5,19,18.0,2019
13647,13647,Florida,2020-02-11,92,5,19,18.0,2019
13648,13648,Georgia,2020-02-11,92,5,19,18.0,2019
13649,13649,Grand Princess,2020-02-11,92,5,19,18.0,2019
13650,13650,Guam,2020-02-11,92,5,19,18.0,2019
13651,13651,Hawaii,2020-02-11,92,5,19,18.0,2019
13652,13652,Idaho,2020-02-11,92,5,19,18.0,2019
13653,13653,Illinois,2020-02-11,92,5,19,18.0,2019
13654,13654,Indiana,2020-02-11,92,5,19,18.0,2019
13655,13655,Iowa,2020-02-11,92,5,19,18.0,2019
13656,13656,Kansas,2020-02-11,92,5,19,18.0,2019
13657,13657,Kentucky,2020-02-11,92,5,19,18.0,2019
13658,13658,Louisiana,2020-02-11,92,5,19,18.0,2019
13659,13659,Maine,2020-02-11,92,5,19,18.0,2019
13660,13660,Maryland,2020-02-11,92,5,19,18.0,2019
13661,13661,Massachusetts,2020-02-11,92,5,19,18.0,2019
13662,13662,Michigan,2020-02-11,92,5,19,18.0,2019
13663,13663,Minnesota,2020-02-11,92,5,19,18.0,2019
13664,13664,Mississippi,2020-02-11,92,5,19,18.0,2019
13665,13665,Missouri,2020-02-11,92,5,19,18.0,2019
13666,13666,Montana,2020-02-11,92,5,19,18.0,2019
13667,13667,Nebraska,2020-02-11,92,5,19,18.0,2019
13668,13668,Nevada,2020-02-11,92,5,19,18.0,2019
13669,13669,New Hampshire,2020-02-11,92,5,19,18.0,2019
13670,13670,New Jersey,2020-02-11,92,5,19,18.0,2019
13671,13671,New Mexico,2020-02-11,92,5,19,18.0,2019
13672,13672,New York,2020-02-11,92,5,19,18.0,2019
13673,13673,North Carolina,2020-02-11,92,5,19,18.0,2019
13674,13674,North Dakota,2020-02-11,92,5,19,18.0,2019
13675,13675,Ohio,2020-02-11,92,5,19,18.0,2019
13676,13676,Oklahoma,2020-02-11,92,5,19,18.0,2019
13677,13677,Oregon,2020-02-11,92,5,19,18.0,2019
13678,13678,Pennsylvania,2020-02-11,92,5,19,18.0,2019
13679,13679,Puerto Rico,2020-02-11,92,5,19,18.0,2019
13680,13680,Rhode Island,2020-02-11,92,5,19,18.0,2019
13681,13681,South Carolina,2020-02-11,92,5,19,18.0,2019
13682,13682,South Dakota,2020-02-11,92,5,19,18.0,2019
13683,13683,Tennessee,2020-02-11,92,5,19,18.0,2019
13684,13684,Texas,2020-02-11,92,5,19,18.0,2019
13685,13685,US,2020-02-11,92,5,19,18.0,2019
13686,13686,United States Virgin Islands,2020-02-11,92,5,19,18.0,2019
13687,13687,Utah,2020-02-11,92,5,19,18.0,2019
13688,13688,Vermont,2020-02-11,92,5,19,18.0,2019
13689,13689,Virgin Islands,2020-02-11,92,5,19,18.0,2019
13690,13690,Virginia,2020-02-11,92,5,19,18.0,2019
13691,13691,Washington,2020-02-11,92,5,19,18.0,2019
13692,13692,West Virginia,2020-02-11,92,5,19,18.0,2019
13693,13693,Wisconsin,2020-02-11,92,5,19,18.0,2019
13694,13694,Wyoming,2020-02-11,92,5,19,18.0,2019
13695,13695,Alabama,2020-02-12,82,7,14,9.0,2019
13696,13696,Alaska,2020-02-12,82,7,14,9.0,2019
13697,13697,Arizona,2020-02-12,82,7,14,9.0,2019
13698,13698,Arkansas,2020-02-12,82,7,14,9.0,2019
13699,13699,California,2020-02-12,82,7,14,9.0,2019
13700,13700,Colorado,2020-02-12,82,7,14,9.0,2019
13701,13701,Connecticut,2020-02-12,82,7,14,9.0,2019
13702,13702,Delaware,2020-02-12,82,7,14,9.0,2019
13703,13703,Diamond Princess,2020-02-12,82,7,14,9.0,2019
13704,13704,District of Columbia,2020-02-12,82,7,14,9.0,2019
13705,13705,Florida,2020-02-12,82,7,14,9.0,2019
13706,13706,Georgia,2020-02-12,82,7,14,9.0,2019
13707,13707,Grand Princess,2020-02-12,82,7,14,9.0,2019
13708,13708,Guam,2020-02-12,82,7,14,9.0,2019
13709,13709,Hawaii,2020-02-12,82,7,14,9.0,2019
13710,13710,Idaho,2020-02-12,82,7,14,9.0,2019
13711,13711,Illinois,2020-02-12,82,7,14,9.0,2019
13712,13712,Indiana,2020-02-12,82,7,14,9.0,2019
13713,13713,Iowa,2020-02-12,82,7,14,9.0,2019
13714,13714,Kansas,2020-02-12,82,7,14,9.0,2019
13715,13715,Kentucky,2020-02-12,82,7,14,9.0,2019
13716,13716,Louisiana,2020-02-12,82,7,14,9.0,2019
13717,13717,Maine,2020-02-12,82,7,14,9.0,2019
13718,13718,Maryland,2020-02-12,82,7,14,9.0,2019
13719,13719,Massachusetts,2020-02-12,82,7,14,9.0,2019
13720,13720,Michigan,2020-02-12,82,7,14,9.0,2019
13721,13721,Minnesota,2020-02-12,82,7,14,9.0,2019
13722,13722,Mississippi,2020-02-12,82,7,14,9.0,2019
13723,13723,Missouri,2020-02-12,82,7,14,9.0,2019
13724,13724,Montana,2020-02-12,82,7,14,9.0,2019
13725,13725,Nebraska,2020-02-12,82,7,14,9.0,2019
13726,13726,Nevada,2020-02-12,82,7,14,9.0,2019
13727,13727,New Hampshire,2020-02-12,82,7,14,9.0,2019
13728,13728,New Jersey,2020-02-12,82,7,14,9.0,2019
13729,13729,New Mexico,2020-02-12,82,7,14,9.0,2019
13730,13730,New York,2020-02-12,82,7,14,9.0,2019
13731,13731,North Carolina,2020-02-12,82,7,14,9.0,2019
13732,13732,North Dakota,2020-02-12,82,7,14,9.0,2019
13733,13733,Ohio,2020-02-12,82,7,14,9.0,2019
13734,13734,Oklahoma,2020-02-12,82,7,14,9.0,2019
13735,13735,Oregon,2020-02-12,82,7,14,9.0,2019
13736,13736,Pennsylvania,2020-02-12,82,7,14,9.0,2019
13737,13737,Puerto Rico,2020-02-12,82,7,14,9.0,2019
13738,13738,Rhode Island,2020-02-12,82,7,14,9.0,2019
13739,13739,South Carolina,2020-02-12,82,7,14,9.0,2019
13740,13740,South Dakota,2020-02-12,82,7,14,9.0,2019
13741,13741,Tennessee,2020-02-12,82,7,14,9.0,2019
13742,13742,Texas,2020-02-12,82,7,14,9.0,2019
13743,13743,US,2020-02-12,82,7,14,9.0,2019
13744,13744,United States Virgin Islands,2020-02-12,82,7,14,9.0,2019
13745,13745,Utah,2020-02-12,82,7,14,9.0,2019
13746,13746,Vermont,2020-02-12,82,7,14,9.0,2019
13747,13747,Virgin Islands,2020-02-12,82,7,14,9.0,2019
13748,13748,Virginia,2020-02-12,82,7,14,9.0,2019
13749,13749,Washington,2020-02-12,82,7,14,9.0,2019
13750,13750,West Virginia,2020-02-12,82,7,14,9.0,2019
13751,13751,Wisconsin,2020-02-12,82,7,14,9.0,2019
13752,13752,Wyoming,2020-02-12,82,7,14,9.0,2019
13753,13753,Alabama,2020-02-13,85,5,19,18.0,2019
13754,13754,Alaska,2020-02-13,85,5,19,18.0,2019
13755,13755,Arizona,2020-02-13,85,5,19,18.0,2019
13756,13756,Arkansas,2020-02-13,85,5,19,18.0,2019
13757,13757,California,2020-02-13,85,5,19,18.0,2019
13758,13758,Colorado,2020-02-13,85,5,19,18.0,2019
13759,13759,Connecticut,2020-02-13,85,5,19,18.0,2019
13760,13760,Delaware,2020-02-13,85,5,19,18.0,2019
13761,13761,Diamond Princess,2020-02-13,85,5,19,18.0,2019
13762,13762,District of Columbia,2020-02-13,85,5,19,18.0,2019
13763,13763,Florida,2020-02-13,85,5,19,18.0,2019
13764,13764,Georgia,2020-02-13,85,5,19,18.0,2019
13765,13765,Grand Princess,2020-02-13,85,5,19,18.0,2019
13766,13766,Guam,2020-02-13,85,5,19,18.0,2019
13767,13767,Hawaii,2020-02-13,85,5,19,18.0,2019
13768,13768,Idaho,2020-02-13,85,5,19,18.0,2019
13769,13769,Illinois,2020-02-13,85,5,19,18.0,2019
13770,13770,Indiana,2020-02-13,85,5,19,18.0,2019
13771,13771,Iowa,2020-02-13,85,5,19,18.0,2019
13772,13772,Kansas,2020-02-13,85,5,19,18.0,2019
13773,13773,Kentucky,2020-02-13,85,5,19,18.0,2019
13774,13774,Louisiana,2020-02-13,85,5,19,18.0,2019
13775,13775,Maine,2020-02-13,85,5,19,18.0,2019
13776,13776,Maryland,2020-02-13,85,5,19,18.0,2019
13777,13777,Massachusetts,2020-02-13,85,5,19,18.0,2019
13778,13778,Michigan,2020-02-13,85,5,19,18.0,2019
